dateStart,name,lat,lng
2010-11-29,015-21262,41.882813,-76.539011
2010-11-29,081-20414,41.233866,-76.633655
2010-11-29,105-21723,41.840102,-77.879905
2010-11-30,005-30503,40.736974,-79.514809
2010-12-01,015-21316,41.720186,-76.283863
2010-12-01,047-24533,41.500578,-78.423048
2010-12-01,047-24534,41.500606,-78.423088
2010-12-01,047-24535,41.500548,-78.42301
2010-12-01,115-20469,41.88413,-75.992408
2010-12-01,117-20847,41.603661,-76.917594
2010-12-01,117-20848,41.603675,-76.917544
2010-12-01,117-20849,41.603691,-76.917491
2010-12-01,117-20850,41.603622,-76.917572
2010-12-01,117-20851,41.603638,-76.917522
2010-12-01,117-20852,41.603655,-76.917472
2010-12-02,005-30713,40.737116,-79.515019
2010-12-02,015-21344,41.715302,-76.341069
2010-12-03,005-30714,40.737075,-79.514816
2010-12-03,015-21175,41.913483,-76.457722
2010-12-03,015-20800,41.898586,-76.895061
2010-12-03,115-20467,41.884158,-75.992305
2010-12-03,115-20466,41.884172,-75.992252
2010-12-03,129-28462,40.176694,-79.702027
2010-12-04,015-21261,41.96455,-76.746105
2010-12-04,015-20801,41.898577,-76.895188
2010-12-04,081-20413,41.337136,-77.318297
2010-12-06,015-20802,41.898566,-76.895316
2010-12-06,113-20038,41.537841,-76.766322
2010-12-06,117-20547,41.619128,-76.885032
2010-12-06,117-20580,41.619142,-76.884982
2010-12-07,005-30504,40.737127,-79.5148
2010-12-07,059-25577,39.900141,-80.066697
2010-12-07,117-20955,41.761327,-77.037197
2010-12-07,117-20741,41.718352,-77.502547
2010-12-07,125-24329,40.229447,-80.32328
2010-12-07,125-24311,40.457361,-80.357111
2010-12-08,015-21214,41.970686,-76.473752
2010-12-08,015-21202,41.82675,-76.200391
2010-12-08,051-24396,40.049275,-79.636858
2010-12-08,059-25598,39.847261,-80.296466
2010-12-08,059-25514,39.878886,-80.382241
2010-12-08,113-20035,41.537825,-76.766272
2010-12-08,113-20036,41.537808,-76.766222
2010-12-09,005-29932,40.786725,-79.552538
2010-12-09,051-24395,40.049238,-79.636886
2010-12-09,059-25521,39.900194,-80.066777
2010-12-09,081-20412,41.404169,-76.983544
2010-12-09,115-20457,41.716897,-75.686316
2010-12-10,015-21185,41.831125,-76.131186
2010-12-10,015-21317,41.9608,-76.256447
2010-12-10,021-21166,40.28153,-78.690022
2010-12-10,059-25562,39.9033,-80.201436
2010-12-11,033-26946,41.175088,-78.440172
2010-12-11,033-26947,41.175375,-78.436544
2010-12-11,059-25561,39.903286,-80.201397
2010-12-12,033-26948,41.175569,-78.432483
2010-12-12,113-20005,41.506916,-76.600547
2010-12-13,015-20910,41.902436,-76.855622
2010-12-13,125-24189,39.999111,-80.106805
2010-12-14,015-20906,41.904097,-76.866466
2010-12-14,059-25595,39.826861,-80.279305
2010-12-14,081-20393,41.336988,-77.318488
2010-12-14,081-20408,41.387891,-76.976683
2010-12-14,125-24303,40.466861,-80.351416
2010-12-15,015-21243,41.900336,-76.573411
2010-12-15,059-25600,39.848186,-79.970963
2010-12-15,117-20954,41.694713,-77.24765
2010-12-16,015-21273,41.862947,-76.88208
2010-12-16,015-20903,41.90408,-76.866741
2010-12-16,059-25601,39.84815,-79.970936
2010-12-16,059-25602,39.848116,-79.970908
2010-12-16,081-20431,41.450225,-77.144027
2010-12-16,115-20248,41.775902,-75.946461
2010-12-16,117-20742,41.718483,-77.502883
2010-12-17,027-21629,41.050586,-77.908475
2010-12-17,059-25603,39.84808,-79.970877
2010-12-18,051-24371,39.944244,-79.874341
2010-12-18,051-24370,39.944244,-79.874386
2010-12-18,115-20264,41.751405,-75.944922
2010-12-19,081-20371,41.205602,-76.642555
2010-12-20,015-21029,41.809911,-76.772897
2010-12-20,015-20812,41.936441,-76.867513
2010-12-20,015-21205,41.782427,-76.630875
2010-12-20,059-25560,40.00535,-80.289119
2010-12-20,059-25635,40.005369,-80.289186
2010-12-20,083-55274,41.709183,-78.733091
2010-12-20,113-20080,41.362086,-76.676911
2010-12-20,131-20082,41.596897,-76.174358
2010-12-22,015-21237,41.666425,-76.709769
2010-12-22,015-21028,41.809977,-76.772916
2010-12-23,015-20592,41.711027,-76.838263
2010-12-23,015-21027,41.810047,-76.772933
2010-12-23,125-24314,40.091327,-80.227841
2010-12-23,125-24315,40.091283,-80.227797
2010-12-26,015-21284,41.8161,-76.345166
2010-12-26,081-20427,41.386725,-77.49083
2010-12-27,059-25467,39.825472,-80.496722
2010-12-27,115-20366,41.697616,-75.855055
2010-12-27,115-20405,41.697597,-75.855105
2010-12-27,115-20406,41.697652,-75.854958
2010-12-27,115-20404,41.697633,-75.855005
2010-12-27,125-24289,40.088472,-80.2125
2010-12-28,015-21026,41.810113,-76.772952
2010-12-28,015-20909,41.902411,-76.855705
2010-12-29,015-21025,41.81018,-76.772972
2010-12-29,035-21233,41.369266,-77.559458
2010-12-29,035-21234,41.369225,-77.559458
2010-12-30,015-21208,41.608741,-76.3895
2010-12-30,113-20064,41.323958,-76.568988
2010-12-31,015-20907,41.902358,-76.855877
2010-12-31,081-20399,41.343894,-77.258733
2011-01-01,015-21345,41.918938,-76.282761
2011-01-02,015-21341,41.730263,-76.330425
2011-01-02,033-26971,40.94773,-78.464816
2011-01-03,015-21313,41.706119,-76.381769
2011-01-03,015-21360,41.841686,-76.532719
2011-01-03,081-20317,41.305138,-77.2955
2011-01-03,081-20443,41.400877,-76.959233
2011-01-03,117-20874,41.773652,-77.243336
2011-01-04,015-21404,41.900386,-76.261475
2011-01-04,015-20902,41.904372,-76.866458
2011-01-04,015-20860,41.813225,-76.364458
2011-01-04,081-20290,41.234052,-76.658758
2011-01-04,125-24273,40.090836,-80.24563
2011-01-04,125-24276,40.090847,-80.2457
2011-01-04,125-24298,40.090808,-80.245638
2011-01-05,015-20901,41.904366,-76.86655
2011-01-05,059-25532,39.950444,-80.082444
2011-01-05,081-20460,41.440119,-77.110422
2011-01-05,081-20424,41.386619,-77.490747
2011-01-05,081-20425,41.386655,-77.490775
2011-01-05,081-20442,41.590472,-76.849358
2011-01-05,081-20293,41.234075,-76.658758
2011-01-05,117-20843,41.723611,-77.249122
2011-01-05,117-20832,41.967266,-77.379397
2011-01-05,117-20844,41.8139,-77.131413
2011-01-05,125-24221,40.15118,-80.252794
2011-01-06,015-20900,41.904361,-76.866641
2011-01-06,105-21665,41.690519,-77.631875
2011-01-06,113-20047,41.56068,-76.614541
2011-01-06,115-20357,41.701044,-75.886791
2011-01-06,115-20356,41.701058,-75.8869
2011-01-06,131-20121,41.605744,-76.079708
2011-01-06,131-20092,41.421225,-76.03905
2011-01-06,131-20130,41.601358,-75.973208
2011-01-07,005-30663,40.871075,-79.504658
2011-01-07,015-20899,41.904355,-76.866733
2011-01-07,131-20038,41.517838,-76.106741
2011-01-08,015-21342,41.730236,-76.330463
2011-01-08,015-21376,41.871988,-76.207558
2011-01-08,015-21267,41.735919,-76.518444
2011-01-08,059-25564,39.722272,-79.954475
2011-01-09,005-30774,40.74588,-79.508105
2011-01-09,015-21343,41.730208,-76.330505
2011-01-10,065-26919,40.955658,-78.857233
2011-01-10,065-26920,40.955705,-78.857233
2011-01-10,065-26921,40.95575,-78.857316
2011-01-10,115-20483,41.750394,-76.078975
2011-01-10,125-24232,40.22608,-80.379338
2011-01-10,125-24233,40.226091,-80.379308
2011-01-10,125-24252,40.226127,-80.379372
2011-01-10,125-24327,40.226175,-80.379405
2011-01-10,125-24234,40.226141,-80.379341
2011-01-11,033-26972,41.114075,-78.469775
2011-01-11,033-26973,41.114033,-78.469869
2011-01-11,059-25565,39.722291,-79.954438
2011-01-11,065-26922,40.955841,-78.857397
2011-01-11,083-55193,41.67343,-78.264555
2011-01-11,113-20078,41.514805,-76.63078
2011-01-11,115-20448,41.773822,-76.018275
2011-01-11,117-20904,41.935297,-77.282269
2011-01-12,015-21351,41.730177,-76.330544
2011-01-12,015-21352,41.73015,-76.330586
2011-01-12,015-21153,41.816675,-76.223911
2011-01-12,015-20894,41.915108,-76.8363
2011-01-12,081-20467,41.433205,-77.208569
2011-01-12,081-20318,41.305111,-77.295527
2011-01-12,083-55277,41.631086,-78.716533
2011-01-12,117-20903,41.722586,-77.114272
2011-01-12,125-24200,40.141219,-80.261725
2011-01-12,125-24201,40.141258,-80.261677
2011-01-12,125-24198,40.141116,-80.261791
2011-01-12,125-24199,40.141241,-80.261652
2011-01-12,125-24307,40.1412,-80.2617
2011-01-12,125-24322,40.141158,-80.261747
2011-01-13,015-21435,41.588888,-76.48693
2011-01-13,015-21084,41.989963,-76.674111
2011-01-13,105-21648,41.689044,-77.661497
2011-01-13,113-20075,41.53588,-76.612011
2011-01-13,117-21117,41.687113,-77.12723
2011-01-13,117-21118,41.68705,-77.1273
2011-01-13,117-21123,41.687147,-77.127197
2011-01-14,015-21451,41.900413,-76.399844
2011-01-14,015-21450,41.900375,-76.399869
2011-01-14,033-26974,41.114055,-78.469822
2011-01-14,047-24541,41.318444,-78.765194
2011-01-14,081-20474,41.427119,-77.006155
2011-01-14,125-24114,40.029452,-80.214247
2011-01-14,125-24118,40.029405,-80.214205
2011-01-15,081-20433,41.259611,-76.57783
2011-01-15,125-24113,40.029497,-80.214288
2011-01-15,125-24297,40.029361,-80.214163
2011-01-16,015-21386,41.610611,-76.841077
2011-01-16,081-20448,41.395072,-77.48753
2011-01-16,081-20445,41.395069,-77.487638
2011-01-16,081-20446,41.395066,-77.48775
2011-01-16,113-20059,41.535344,-76.591905
2011-01-17,015-21290,41.888022,-76.53175
2011-01-17,015-20893,41.915086,-76.836386
2011-01-17,059-25438,39.953333,-80.093055
2011-01-17,059-25531,39.950416,-80.082333
2011-01-17,115-20409,41.7796,-76.011175
2011-01-17,115-20407,41.779638,-76.011155
2011-01-18,015-21410,41.887675,-76.1609
2011-01-18,015-21437,41.793883,-76.436705
2011-01-18,113-20033,41.533247,-76.230119
2011-01-19,015-21443,41.793913,-76.436738
2011-01-19,117-20923,41.717158,-77.20003
2011-01-19,117-21051,41.719666,-77.120511
2011-01-19,117-20857,41.668463,-77.415683
2011-01-20,007-20303,40.752027,-80.495777
2011-01-20,015-20892,41.915061,-76.836475
2011-01-20,015-20831,41.970166,-76.896819
2011-01-20,081-20428,41.426636,-76.869052
2011-01-20,081-20394,41.42663,-76.869161
2011-01-20,117-21132,41.627536,-76.927977
2011-01-21,015-20832,41.970225,-76.896311
2011-01-21,035-21229,41.385719,-77.546508
2011-01-21,035-21228,41.38568,-77.546486
2011-01-21,035-21230,41.385644,-77.546463
2011-01-21,035-21231,41.385605,-77.546438
2011-01-21,035-21232,41.38553,-77.546394
2011-01-21,115-20447,41.8644,-75.94495
2011-01-21,115-20477,41.864333,-75.945008
2011-01-21,115-20473,41.864366,-75.94498
2011-01-21,115-20463,41.864436,-75.944919
2011-01-21,115-20464,41.864505,-75.944858
2011-01-21,115-20474,41.864538,-75.944827
2011-01-21,125-24334,40.055591,-80.134691
2011-01-22,015-20622,41.610612,-76.841098
2011-01-22,019-21733,40.84268,-80.033783
2011-01-22,125-24333,40.055577,-80.134641
2011-01-23,013-20016,40.362608,-78.549922
2011-01-23,015-21305,41.671391,-76.774763
2011-01-23,125-24331,40.055547,-80.134541
2011-01-24,015-20835,41.970147,-76.896461
2011-01-24,081-20472,41.412575,-76.956252
2011-01-24,081-20470,41.412491,-76.956255
2011-01-24,081-20468,41.412408,-76.956258
2011-01-24,115-20453,41.773005,-76.029963
2011-01-24,115-20419,41.773036,-76.029927
2011-01-24,115-20430,41.773002,-76.029875
2011-01-24,115-20442,41.773033,-76.029838
2011-01-24,125-24332,40.055563,-80.134591
2011-01-25,015-20891,41.915038,-76.836561
2011-01-25,117-20498,41.704054,-77.56101
2011-01-25,125-24330,40.055533,-80.134491
2011-01-26,081-20432,41.259602,-76.577797
2011-01-26,117-20990,41.741103,-77.152688
2011-01-26,117-20991,41.741103,-77.152743
2011-01-26,125-24328,40.29915,-80.379569
2011-01-26,125-24326,40.299133,-80.379597
2011-01-26,125-24323,40.299219,-80.379688
2011-01-26,125-24324,40.299194,-80.379616
2011-01-26,125-24325,40.299108,-80.379525
2011-01-27,005-30724,40.789647,-79.600097
2011-01-27,051-24416,39.95705,-79.761208
2011-01-27,117-20953,41.880202,-77.325908
2011-01-27,117-21015,41.624486,-76.91538
2011-01-27,129-28441,40.349033,-79.347072
2011-01-27,129-28442,40.349038,-79.347177
2011-01-27,129-28443,40.349036,-79.347125
2011-01-27,129-28444,40.349016,-79.347233
2011-01-27,129-28445,40.349013,-79.34718
2011-01-28,015-20897,41.915352,-76.836475
2011-01-28,051-24367,39.740383,-79.439622
2011-01-28,051-24417,39.957011,-79.761225
2011-01-28,051-24418,39.956972,-79.761241
2011-01-28,063-36846,40.499277,-79.068333
2011-01-28,115-20471,41.884105,-75.992513
2011-01-28,115-20470,41.884119,-75.992461
2011-01-29,015-21126,41.974058,-76.735144
2011-01-30,081-20464,41.433266,-77.208644
2011-01-30,081-20462,41.433325,-77.208719
2011-01-30,105-21728,41.840077,-77.879969
2011-01-30,117-20576,41.624411,-76.915336
2011-01-31,047-24478,41.585061,-78.939547
2011-01-31,063-36957,40.660305,-78.963763
2011-01-31,117-20846,41.699983,-77.240194
2011-01-31,117-20791,41.810883,-76.945847
2011-01-31,117-20792,41.8109,-76.945797
2011-01-31,117-20793,41.810916,-76.945747
2011-01-31,117-20794,41.810847,-76.945825
2011-01-31,117-20795,41.81088,-76.945725
2011-01-31,117-21016,41.62445,-76.915358
2011-01-31,129-28525,40.353947,-79.334769
2011-02-01,033-26927,41.117166,-78.4329
2011-02-02,033-26932,41.117244,-78.432927
2011-02-02,117-21017,41.624375,-76.915313
2011-02-03,015-21434,41.714325,-76.422633
2011-02-03,033-26960,41.117286,-78.432941
2011-02-03,033-26931,41.117325,-78.432955
2011-02-03,081-20441,41.590547,-76.849402
2011-02-03,125-24348,40.08875,-80.212666
2011-02-04,033-26930,41.117363,-78.432969
2011-02-04,065-26927,41.228319,-78.722972
2011-02-04,081-20444,41.400877,-76.959344
2011-02-04,081-20453,41.36578,-77.517725
2011-02-04,081-20438,41.365816,-77.517825
2011-02-04,081-20440,41.36585,-77.517922
2011-02-04,105-21737,41.845019,-78.080811
2011-02-06,023-20135,41.445277,-78.226927
2011-02-07,015-21531,41.879733,-76.441566
2011-02-07,015-21505,41.985486,-76.250061
2011-02-07,019-21792,40.84265,-80.03405
2011-02-07,033-26933,41.117205,-78.432913
2011-02-07,059-25664,40.012916,-80.277697
2011-02-07,059-25652,40.012863,-80.277622
2011-02-07,059-25653,40.012861,-80.277694
2011-02-07,081-20450,41.321972,-77.344555
2011-02-07,081-20451,41.321963,-77.344447
2011-02-07,081-20457,41.413094,-76.965925
2011-02-07,117-21119,41.687033,-77.127602
2011-02-07,117-21161,41.910805,-77.320811
2011-02-07,129-28531,40.353905,-79.334805
2011-02-08,015-21504,41.826377,-76.856741
2011-02-08,015-21302,41.662405,-76.716377
2011-02-09,015-21503,41.826308,-76.856744
2011-02-09,015-21420,41.720225,-76.283886
2011-02-09,117-20906,41.827652,-77.115791
2011-02-09,117-20910,41.793752,-77.175666
2011-02-10,015-21502,41.826241,-76.856747
2011-02-10,015-21528,41.879741,-76.441511
2011-02-10,015-21529,41.87975,-76.441458
2011-02-10,019-21781,40.780355,-80.018055
2011-02-10,019-21780,40.780258,-80.018152
2011-02-10,059-25668,39.848219,-79.970994
2011-02-10,081-20501,41.422388,-77.187658
2011-02-10,081-20502,41.422388,-77.187766
2011-02-10,115-20322,41.773938,-75.95113
2011-02-10,115-20323,41.774022,-75.951138
2011-02-10,117-21122,41.6871,-77.127533
2011-02-11,015-21501,41.826172,-76.85675
2011-02-11,015-21512,41.582802,-76.534952
2011-02-11,117-21121,41.68713,-77.1275
2011-02-11,117-20986,41.703758,-77.137316
2011-02-12,015-21500,41.826458,-76.856227
2011-02-12,015-21496,41.781916,-76.268366
2011-02-12,081-20422,41.386547,-77.490691
2011-02-12,081-20423,41.386583,-77.490719
2011-02-12,081-20426,41.386688,-77.490802
2011-02-12,081-20292,41.239483,-76.671997
2011-02-12,105-21722,41.835325,-77.899208
2011-02-12,117-20855,41.74665,-77.137213
2011-02-12,117-21021,41.8253,-76.992027
2011-02-12,125-24157,40.166666,-79.981027
2011-02-13,015-21514,41.934536,-76.194791
2011-02-14,015-21426,41.556636,-76.403166
2011-02-14,015-21499,41.826388,-76.856227
2011-02-14,027-21660,41.020463,-78.056647
2011-02-14,027-21661,41.020438,-78.056658
2011-02-14,027-21662,41.020413,-78.056672
2011-02-14,027-21663,41.020386,-78.056683
2011-02-14,051-24406,39.967338,-79.67913
2011-02-14,063-36895,40.588541,-79.031516
2011-02-14,113-20083,41.552005,-76.7372
2011-02-14,117-20989,41.697888,-77.431594
2011-02-14,117-21022,41.825225,-76.991983
2011-02-14,125-24158,40.166638,-79.981027
2011-02-14,131-20125,41.633841,-76.117613
2011-02-15,015-21530,41.857038,-76.572511
2011-02-15,015-21447,41.784891,-76.342897
2011-02-15,047-24548,41.295472,-78.453222
2011-02-15,051-24407,39.967377,-79.679111
2011-02-15,059-25661,39.892994,-80.014419
2011-02-15,117-21023,41.82515,-76.991936
2011-02-16,015-21497,41.82625,-76.856233
2011-02-16,015-21472,41.956722,-76.165394
2011-02-16,015-20896,41.91533,-76.836561
2011-02-16,047-24546,41.295555,-78.453222
2011-02-16,051-24408,39.967413,-79.679088
2011-02-16,115-20498,41.772972,-76.029913
2011-02-16,117-21039,41.695227,-77.167511
2011-02-16,117-20987,41.600141,-77.1211
2011-02-17,015-21498,41.826319,-76.856233
2011-02-17,015-20895,41.915308,-76.836647
2011-02-17,015-21484,41.942488,-76.314972
2011-02-17,117-20924,41.942377,-77.389283
2011-02-17,117-20971,41.65803,-77.37765
2011-02-17,117-21066,41.832455,-77.073433
2011-02-17,117-21024,41.825263,-76.992005
2011-02-17,129-28380,40.341972,-79.088983
2011-02-18,015-21387,41.610575,-76.841419
2011-02-18,015-21079,41.814247,-76.375055
2011-02-18,073-20345,40.893041,-80.411544
2011-02-19,015-21054,41.702572,-76.805569
2011-02-19,015-21464,41.789022,-76.260622
2011-02-19,015-21394,41.795683,-76.516186
2011-02-20,015-21055,41.702561,-76.805658
2011-02-20,117-21174,41.748322,-77.188872
2011-02-20,117-20467,41.755025,-77.368363
2011-02-20,117-21025,41.825188,-76.991961
2011-02-21,015-21056,41.702552,-76.80575
2011-02-21,015-21370,41.982627,-76.426683
2011-02-21,015-20881,41.875763,-76.368108
2011-02-21,015-20833,41.970286,-76.896355
2011-02-21,019-21764,40.791755,-80.080419
2011-02-21,035-21235,41.385569,-77.546416
2011-02-21,117-21179,41.748136,-77.188755
2011-02-21,117-21189,41.9551,-77.274255
2011-02-22,015-21053,41.702541,-76.805838
2011-02-22,117-21175,41.748247,-77.188825
2011-02-22,117-20469,41.755041,-77.368313
2011-02-22,117-21026,41.825113,-76.991913
2011-02-24,015-21146,41.708116,-76.393275
2011-02-24,105-21772,41.727861,-78.168447
2011-02-24,115-20429,41.773066,-76.029891
2011-02-24,115-20373,41.698925,-75.910486
2011-02-24,117-21176,41.748172,-77.18878
2011-02-24,117-20854,41.746636,-77.137161
2011-02-24,117-20468,41.755005,-77.368413
2011-02-24,117-20470,41.754969,-77.368388
2011-02-24,117-20917,41.681566,-77.000255
2011-02-25,105-21773,41.727936,-78.1684
2011-02-25,115-20376,41.698886,-75.910488
2011-02-25,117-20918,41.681488,-77.00033
2011-02-25,131-20138,41.633877,-76.117636
2011-02-26,005-30737,40.94138,-79.362438
2011-02-26,065-26929,41.146458,-78.932494
2011-02-26,117-21177,41.748286,-77.188847
2011-02-26,117-20471,41.755025,-77.368363
2011-02-26,117-20919,41.681411,-77.000408
2011-02-27,015-21548,41.811319,-76.511305
2011-02-27,015-20836,41.970205,-76.896505
2011-02-27,063-36976,40.499333,-79.068277
2011-02-27,081-20519,41.409313,-76.933369
2011-02-27,113-20094,41.544744,-76.576541
2011-02-28,019-21802,40.797116,-80.034194
2011-02-28,117-21178,41.748211,-77.188802
2011-02-28,117-20472,41.755002,-77.368288
2011-03-01,015-21241,41.592488,-76.448011
2011-03-01,015-21442,41.715297,-76.355791
2011-03-01,015-21455,41.715325,-76.355752
2011-03-01,015-21438,41.763361,-76.534025
2011-03-01,051-24400,39.797502,-79.398013
2011-03-01,081-20518,41.40938,-76.933305
2011-03-01,081-20505,41.531025,-76.962758
2011-03-01,117-21195,41.611241,-76.980133
2011-03-01,117-20920,41.681336,-77.000483
2011-03-02,019-21804,40.797194,-80.034227
2011-03-02,051-24402,40.027236,-79.655525
2011-03-02,115-20449,41.773855,-76.018327
2011-03-02,117-21160,41.943158,-77.356452
2011-03-03,059-25662,39.893016,-80.014466
2011-03-03,117-21196,41.611205,-76.980111
2011-03-03,125-24374,40.277666,-80.027388
2011-03-04,117-21197,41.935894,-77.360591
2011-03-04,117-20970,41.645363,-77.290247
2011-03-05,015-21439,41.763469,-76.534013
2011-03-05,015-21363,41.839494,-76.595536
2011-03-05,015-20834,41.970086,-76.896416
2011-03-05,015-21462,41.795205,-76.427069
2011-03-05,015-21449,41.795247,-76.427066
2011-03-05,051-24386,40.021644,-79.675569
2011-03-05,081-20517,41.409447,-76.933238
2011-03-06,081-20313,41.305227,-77.295583
2011-03-06,117-21199,41.935858,-77.360569
2011-03-07,005-30743,40.808761,-79.574847
2011-03-07,015-21365,41.733325,-76.403075
2011-03-07,037-20005,41.284222,-76.33195
2011-03-07,059-25785,39.961563,-80.030791
2011-03-07,059-25650,39.961541,-80.030747
2011-03-08,033-26846,40.850333,-78.660047
2011-03-08,059-25651,39.961519,-80.030702
2011-03-08,117-21162,41.739281,-77.104496
2011-03-08,117-21198,41.935822,-77.360547
2011-03-08,131-20135,41.60133,-75.973105
2011-03-08,131-20136,41.601344,-75.973155
2011-03-09,015-21465,41.789025,-76.260566
2011-03-09,081-20532,41.234205,-76.644075
2011-03-09,129-28474,40.503713,-79.560394
2011-03-10,015-21511,41.815355,-76.456802
2011-03-10,081-20533,41.234177,-76.644063
2011-03-10,129-28475,40.503766,-79.560372
2011-03-10,129-28476,40.503819,-79.560352
2011-03-10,129-28477,40.503869,-79.56033
2011-03-11,013-20011,40.370666,-78.536
2011-03-11,015-21353,41.714105,-76.632633
2011-03-11,081-20530,41.456427,-76.912969
2011-03-11,115-20528,41.917216,-75.832816
2011-03-11,115-20527,41.917216,-75.832761
2011-03-11,115-20526,41.917216,-75.832708
2011-03-11,115-20525,41.917213,-75.832652
2011-03-11,117-21163,41.739255,-77.104443
2011-03-11,125-24237,40.226286,-80.379441
2011-03-11,125-24238,40.226272,-80.379475
2011-03-11,125-24197,40.384902,-80.278247
2011-03-11,129-28481,40.503802,-79.560283
2011-03-11,129-28480,40.503855,-79.560261
2011-03-12,015-21523,41.588452,-76.437069
2011-03-12,015-21366,41.95998,-76.700163
2011-03-12,081-20531,41.45643,-76.913077
2011-03-12,125-24337,40.384875,-80.278247
2011-03-12,125-24171,40.384875,-80.278319
2011-03-12,125-24338,40.384872,-80.278105
2011-03-12,125-24173,40.384872,-80.278033
2011-03-12,125-24196,40.384902,-80.278319
2011-03-12,129-28478,40.503697,-79.560325
2011-03-12,129-28479,40.50375,-79.560305
2011-03-13,125-24174,40.3849,-80.278175
2011-03-14,019-21747,40.841752,-80.053491
2011-03-14,033-26955,41.121738,-78.425927
2011-03-14,063-36924,40.66008,-78.964083
2011-03-14,083-55283,41.626405,-78.711736
2011-03-15,015-21293,41.722522,-76.341613
2011-03-15,015-20780,41.880797,-76.854841
2011-03-15,015-21556,41.556383,-76.222744
2011-03-15,019-21748,40.84175,-80.053544
2011-03-15,033-26956,41.121733,-78.42598
2011-03-15,073-20344,40.892858,-80.411422
2011-03-15,083-55282,41.626486,-78.711752
2011-03-15,117-21013,41.799755,-77.110825
2011-03-15,125-24299,40.36293,-80.269047
2011-03-16,015-20781,41.880794,-76.854713
2011-03-16,015-21584,41.910461,-76.337416
2011-03-16,015-21541,41.951963,-76.851877
2011-03-16,019-21749,40.841747,-80.0536
2011-03-16,019-21803,40.797155,-80.034211
2011-03-16,033-26957,41.121725,-78.426033
2011-03-16,081-20314,41.305288,-77.295655
2011-03-16,083-55281,41.626447,-78.711744
2011-03-16,117-20980,41.645322,-77.290458
2011-03-16,125-24115,40.029466,-80.214216
2011-03-16,125-24300,40.362836,-80.268963
2011-03-17,015-21542,41.951897,-76.851908
2011-03-17,019-21750,40.841744,-80.053652
2011-03-17,081-20315,41.305233,-77.295736
2011-03-17,081-20316,41.305172,-77.295663
2011-03-17,081-20345,41.27623,-77.286936
2011-03-17,125-24116,40.029422,-80.214175
2011-03-17,125-24117,40.029333,-80.214094
2011-03-17,125-24301,40.362891,-80.268994
2011-03-18,015-20908,41.902386,-76.855791
2011-03-18,015-21543,41.951833,-76.851938
2011-03-18,019-21751,40.841744,-80.053708
2011-03-18,033-26963,41.121702,-78.426194
2011-03-18,059-25663,39.893036,-80.014513
2011-03-18,081-20346,41.276233,-77.286883
2011-03-19,015-20782,41.880791,-76.854583
2011-03-19,081-20347,41.276236,-77.286772
2011-03-20,015-20783,41.880788,-76.854455
2011-03-20,015-21557,41.893633,-76.600466
2011-03-20,015-20786,41.865897,-76.740358
2011-03-20,015-21078,41.814252,-76.375108
2011-03-21,033-26965,41.121708,-78.426141
2011-03-21,051-24401,40.027158,-79.655672
2011-03-21,051-24403,39.769888,-79.41088
2011-03-22,015-21554,41.564633,-76.333452
2011-03-22,015-21562,41.564594,-76.333463
2011-03-22,125-24239,40.226225,-80.379438
2011-03-22,125-24235,40.226188,-80.379375
2011-03-22,125-24236,40.226238,-80.379408
2011-03-23,015-21572,41.963755,-76.388088
2011-03-23,015-21463,41.716072,-76.312202
2011-03-23,081-20516,41.309886,-77.116608
2011-03-24,015-21544,41.951769,-76.851972
2011-03-24,051-24428,39.746494,-79.529566
2011-03-24,059-25626,39.877222,-80.307583
2011-03-24,081-20405,41.264597,-76.627513
2011-03-25,047-24555,41.221525,-78.688866
2011-03-25,125-24317,40.0239,-80.26658
2011-03-25,125-24318,40.023919,-80.266647
2011-03-25,125-24319,40.023969,-80.266622
2011-03-25,125-24320,40.023938,-80.266713
2011-03-26,047-24554,41.221483,-78.688866
2011-03-26,047-24556,41.221566,-78.688866
2011-03-26,117-21141,41.584841,-77.256533
2011-03-27,015-21525,41.975594,-76.466408
2011-03-27,015-20991,41.782355,-76.19888
2011-03-27,015-21545,41.951705,-76.852002
2011-03-27,059-25643,39.968916,-80.118166
2011-03-27,059-25620,39.968805,-80.118222
2011-03-28,015-21546,41.951638,-76.852033
2011-03-28,059-25619,39.968861,-80.118194
2011-03-28,131-20156,41.640783,-75.811002
2011-03-28,131-20139,41.608472,-75.973447
2011-03-28,131-20144,41.608483,-75.973263
2011-03-28,131-20145,41.608563,-75.973272
2011-03-28,131-20146,41.608525,-75.973233
2011-03-29,015-21566,41.964997,-76.279994
2011-03-29,051-24420,39.945838,-79.719894
2011-03-29,115-20452,41.773822,-76.018361
2011-03-30,015-21274,41.863294,-76.881505
2011-03-30,083-55327,41.785669,-78.545938
2011-03-31,051-24421,39.945841,-79.719838
2011-03-31,115-20512,41.755808,-76.028436
2011-03-31,115-20508,41.755805,-76.028491
2011-04-01,015-21270,41.863188,-76.882152
2011-04-01,015-21594,41.910597,-76.183111
2011-04-01,051-24422,39.945838,-79.719947
2011-04-01,051-24423,39.945838,-79.72
2011-04-01,131-20147,41.625047,-75.937855
2011-04-02,015-21429,41.605305,-76.567419
2011-04-02,015-21601,41.605266,-76.567444
2011-04-02,125-24366,40.077516,-80.184041
2011-04-03,117-21042,41.898783,-77.241297
2011-04-04,131-20140,41.60848,-75.973283
2011-04-05,005-30765,40.736277,-79.568102
